Computer timestamp [um],ImagePath,Top left Screen Xcoord Pixel,Top left Screen Ycoord Pixel,Top right Screen Xcoord Pixel,TopRightY_Pixels,BottomRightX_Pixels,BottomRightY_Pixels,BottomLeftX_Pixels,Bottom left Screen Ycoord Pixel,GazeX_ImagePixels,GazeY_ImagePixels
7240951156,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9327.921788371754,15704.185946451544
7241061277,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9370.757108634518,15820.896619748457
7241171804,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9369.681129907443,15811.522172992214
7241281923,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9323.12223102985,15791.84856354267
7241391002,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9204.977860847466,15723.949460930135
7241501075,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9196.56869923225,15718.099762200036
7241611051,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9159.12189237058,15623.59301073264
7241719653,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9122.110624133882,15464.426376149873
7241830446,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9306.145073707903,15559.074650322598
7246585013,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,10429.261817644961,15461.313775635077
7269435277,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9307.030145360444,15702.612092021911
7269545194,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9312.566557530912,15692.610271886222
7269655230,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9471.512526983825,15697.700617659906
7269766776,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9739.661971209669,15682.940039952096
7269875169,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9747.089889782861,15671.766876423422
7269987269,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9676.147459493994,15625.075654615506
7270097841,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9470.645679562873,15465.176568638826
7270205028,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9428.684459149232,15423.241435802789
7270315232,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9572.924784568439,15289.460879514636
7270423820,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9659.398644570776,15207.066421630501
7270534947,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9657.92681864989,15204.567990187623
7270647023,E:\For LLM Study\15468-a-6-1.svs,8121.623905255494,14608.317114571964,11480.04463348098,14608.317114571964,11480.04463348098,16643.959961917186,8121.623905255494,16643.959961917186,9939.94709680183,15246.933202125
7270755977,E:\For LLM Study\15468-a-6-1.svs,6682.657044384782,14288.038322009326,11682.887868770653,14288.038322009326,11682.887868770653,17318.833131959887,6682.657044384782,17318.833131959887,9695.956020130921,15275.20003134242
7270868126,E:\For LLM Study\15468-a-6-1.svs,4547.043635383146,13810.051482461378,11991.7059693812,13810.051482461378,11991.7059693812,18322.491958944178,4547.043635383146,18322.491958944178,9237.07302072414,15323.244212572487
7270979226,E:\For LLM Study\15468-a-6-1.svs,4547.043635383146,13810.051482461378,11991.7059693812,13810.051482461378,11991.7059693812,18322.491958944178,4547.043635383146,18322.491958944178,9401.755389412927,15345.460412291755
7271088874,E:\For LLM Study\15468-a-6-1.svs,1602.3715088447825,13074.72864948538,12686.45926674473,13074.72864948538,12686.45926674473,19793.13762489617,1602.3715088447825,19793.13762489617,8888.857373581395,15318.801139871292
7271200064,E:\For LLM Study\15468-a-6-1.svs,1602.3715088447825,13074.72864948538,12686.45926674473,13074.72864948538,12686.45926674473,19793.13762489617,1602.3715088447825,19793.13762489617,9392.859340635385,14782.949276016769
7271312107,E:\For LLM Study\15468-a-6-1.svs,1643.5571577361895,13074.72864948538,12727.644915636138,13074.72864948538,12727.644915636138,19793.13762489617,1643.5571577361895,19793.13762489617,9644.784551691693,14617.738441910707
7271423306,E:\For LLM Study\15468-a-6-1.svs,5839.345138548293,10819.814372680841,16923.43289644824,10819.814372680841,16923.43289644824,17538.223348091633,5839.345138548293,17538.223348091633,14223.816245437918,12321.778784571046
7271534292,E:\For LLM Study\15468-a-6-1.svs,8073.666590907133,10325.58658598395,19157.75434880708,10325.58658598395,19157.75434880708,17043.995561394742,8073.666590907133,17043.995561394742,16903.55195939264,11861.808559600273
7271643931,E:\For LLM Study\15468-a-6-1.svs,8073.666590907133,10325.58658598395,19157.75434880708,10325.58658598395,19157.75434880708,17043.995561394742,8073.666590907133,17043.995561394742,16425.186806483973,12173.137925985087
7271753989,E:\For LLM Study\15468-a-6-1.svs,8063.370178684281,10202.02963930973,19147.45793658423,10202.02963930973,19147.45793658423,16920.438614720522,8063.370178684281,16920.438614720522,16096.457989645018,12236.120240142023
7271866102,E:\For LLM Study\15468-a-6-1.svs,8279.594835364167,6222.466315177514,19363.682593264115,6222.466315177514,19363.682593264115,12940.875290588305,8279.594835364167,12940.875290588305,15146.352147238911,7924.355531107414
7271977133,E:\For LLM Study\15468-a-6-1.svs,8305.335865921295,6222.466315177514,19389.423623821243,6222.466315177514,19389.423623821243,12940.875290588305,8305.335865921295,12940.875290588305,14870.611282541255,8053.378852169057
7272088050,E:\For LLM Study\15468-a-6-1.svs,8305.335865921295,6222.466315177514,19389.423623821243,6222.466315177514,19389.423623821243,12940.875290588305,8305.335865921295,12940.875290588305,14478.0960607596,8477.86982675653
7272199091,E:\For LLM Study\15468-a-6-1.svs,8305.335865921295,6222.466315177514,19389.423623821243,6222.466315177514,19389.423623821243,12940.875290588305,8305.335865921295,12940.875290588305,13480.142299482704,8755.814075464052
7272310173,E:\For LLM Study\15468-a-6-1.svs,8305.335865921295,6222.466315177514,19389.423623821243,6222.466315177514,19389.423623821243,12940.875290588305,8305.335865921295,12940.875290588305,13331.990910907498,8813.001238533676
7272420839,E:\For LLM Study\15468-a-6-1.svs,8238.409186472762,6299.689406848905,19322.49694437271,6299.689406848905,19322.49694437271,13018.098382259695,8238.409186472762,13018.098382259695,12845.500101182055,9038.530839552343
7272529937,E:\For LLM Study\15468-a-6-1.svs,8176.630713135653,6464.432002414533,19260.7184710356,6464.432002414533,19260.7184710356,13182.840977825323,8176.630713135653,13182.840977825323,12555.346127158973,9350.22966492742
7272640060,E:\For LLM Study\15468-a-6-1.svs,8176.630713135653,6464.432002414533,19260.7184710356,6464.432002414533,19260.7184710356,13182.840977825323,8176.630713135653,13182.840977825323,11450.707022130246,9759.24552908167
7272751126,E:\For LLM Study\15468-a-6-1.svs,8176.630713135653,6464.432002414533,19260.7184710356,6464.432002414533,19260.7184710356,13182.840977825323,8176.630713135653,13182.840977825323,10926.086175629955,9941.631604948157
7272862270,E:\For LLM Study\15468-a-6-1.svs,8176.630713135653,6464.432002414533,19260.7184710356,6464.432002414533,19260.7184710356,13182.840977825323,8176.630713135653,13182.840977825323,13487.846476252063,9368.458445933627
7272972851,E:\For LLM Study\15468-a-6-1.svs,8176.630713135653,6464.432002414533,19260.7184710356,6464.432002414533,19260.7184710356,13182.840977825323,8176.630713135653,13182.840977825323,15717.736384608364,8870.858308480687
7273082957,E:\For LLM Study\15468-a-6-1.svs,7291.139261970399,6366.616086297442,18375.227019870348,6366.616086297442,18375.227019870348,13085.025061708233,7291.139261970399,13085.025061708233,15236.816340394662,8731.59822406795
7273192958,E:\For LLM Study\15468-a-6-1.svs,11064.77434164558,6654.915628537295,22148.862099545528,6654.915628537295,22148.862099545528,13373.324603948085,11064.77434164558,13373.324603948085,19433.187127480895,8937.900213810932
7273305016,E:\For LLM Study\15468-a-6-1.svs,11301.591822771168,6654.915628537295,22385.679580671116,6654.915628537295,22385.679580671116,13373.324603948085,11301.591822771168,13373.324603948085,19329.095408063746,8946.802137188213
7273414154,E:\For LLM Study\15468-a-6-1.svs,11301.591822771168,6654.915628537295,22385.679580671116,6654.915628537295,22385.679580671116,13373.324603948085,11301.591822771168,13373.324603948085,19019.023683213065,8977.187067718032
7273525149,E:\For LLM Study\15468-a-6-1.svs,11301.591822771168,6654.915628537295,22385.679580671116,6654.915628537295,22385.679580671116,13373.324603948085,11301.591822771168,13373.324603948085,19032.844488215866,9005.480637431814
7273636021,E:\For LLM Study\15468-a-6-1.svs,12130.453006710735,7149.143415234182,23214.540764610683,7149.143415234182,23214.540764610683,13867.552390644973,12130.453006710735,13867.552390644973,20480.079773454116,9332.460819175452
7273746160,E:\For LLM Study\15468-a-6-1.svs,16264.462514185721,8276.60055363645,27348.550272085668,8276.60055363645,27348.550272085668,14995.009529047242,16264.462514185721,14995.009529047242,24974.530247696865,10368.581480816818
7273856261,E:\For LLM Study\15468-a-6-1.svs,16264.462514185721,8276.60055363645,27348.550272085668,8276.60055363645,27348.550272085668,14995.009529047242,16264.462514185721,14995.009529047242,24616.896403242426,10326.585489623012
7273965976,E:\For LLM Study\15468-a-6-1.svs,16264.462514185721,8276.60055363645,27348.550272085668,8276.60055363645,27348.550272085668,14995.009529047242,16264.462514185721,14995.009529047242,24219.73462588489,10303.355857156066
7274076317,E:\For LLM Study\15468-a-6-1.svs,17278.659118136628,6510.765857417369,28362.746876036574,6510.765857417369,28362.746876036574,13229.174832828161,17278.659118136628,13229.174832828161,24354.802856199036,10034.301009897583
7274186914,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3416.6939844504077,29479.907602215993,3416.6939844504077,29479.907602215993,10135.102959861199,18395.819844316044,10135.102959861199,26073.731868619147,5391.798949096677
7274298912,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,24895.936118832964,5054.546596557982
7274409117,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,24535.863182614423,5116.806032757446
7274519915,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,24415.81837353235,5424.074246836686
7274631000,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,24484.55094094074,5779.956106272266
7274741049,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,25512.83423926115,6881.558029462301
7274853180,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,24676.28621441019,7098.176678708299
7274964287,E:\For LLM Study\15468-a-6-1.svs,18395.819844316044,3385.804747781851,29479.907602215993,3385.804747781851,29479.907602215993,10104.213723192643,18395.819844316044,10104.213723192643,22136.08502322541,6772.890692038083
7275074285,E:\For LLM Study\15468-a-6-1.svs,18220.780836527563,2757.7236021878907,29304.868594427513,2757.7236021878907,29304.868594427513,9476.13257759868,18220.780836527563,9476.13257759868,21691.844486566595,6072.080933320596
7275184913,E:\For LLM Study\15468-a-6-1.svs,17973.666943179123,1058.815585417346,29057.754701079073,1058.815585417346,29057.754701079073,7777.224560828137,17973.666943179123,7777.224560828137,21468.750118480988,4426.214837941599
7275294969,E:\For LLM Study\15468-a-6-1.svs,17973.666943179123,1058.815585417346,29057.754701079073,1058.815585417346,29057.754701079073,7777.224560828137,17973.666943179123,7777.224560828137,21659.004790719766,4607.9193676307
7275406995,E:\For LLM Study\15468-a-6-1.svs,17973.666943179123,1058.815585417346,29057.754701079073,1058.815585417346,29057.754701079073,7777.224560828137,17973.666943179123,7777.224560828137,22328.11049083074,4322.11370015094
7275519074,E:\For LLM Study\15468-a-6-1.svs,17973.666943179123,1058.815585417346,29057.754701079073,1058.815585417346,29057.754701079073,7777.224560828137,17973.666943179123,7777.224560828137,22902.291712575767,4094.6424867848837
7275630156,E:\For LLM Study\15468-a-6-1.svs,17973.666943179123,1058.815585417346,29057.754701079073,1058.815585417346,29057.754701079073,7777.224560828137,17973.666943179123,7777.224560828137,24755.31580683272,4005.176942721697
7275740127,E:\For LLM Study\15468-a-6-1.svs,17901.59205761916,1202.9653565372698,28985.679815519106,1202.9653565372698,28985.679815519106,7921.374331948061,17901.59205761916,7921.374331948061,25381.908079768975,4097.808828095704
7275851160,E:\For LLM Study\15468-a-6-1.svs,20321.248929989328,4245.55516838997,31405.336687889278,4245.55516838997,31405.336687889278,10963.96414380076,20321.248929989328,10963.96414380076,27731.917278945522,7156.010621003128
7275961893,E:\For LLM Study\15468-a-6-1.svs,20434.5094644407,4394.853145621321,31518.59722234065,4394.853145621321,31518.59722234065,11113.262121032112,20434.5094644407,11113.262121032112,27386.966570446995,7208.643856916416
7276073068,E:\For LLM Study\15468-a-6-1.svs,20434.5094644407,4394.853145621321,31518.59722234065,4394.853145621321,31518.59722234065,11113.262121032112,20434.5094644407,11113.262121032112,26648.961458972983,7522.681905474873
7276185172,E:\For LLM Study\15468-a-6-1.svs,20434.5094644407,4394.853145621321,31518.59722234065,4394.853145621321,31518.59722234065,11113.262121032112,20434.5094644407,11113.262121032112,26432.81127499102,7677.258113440776
7276296251,E:\For LLM Study\15468-a-6-1.svs,20434.5094644407,4394.853145621321,31518.59722234065,4394.853145621321,31518.59722234065,11113.262121032112,20434.5094644407,11113.262121032112,26116.165562814618,7771.838238755845
7276407069,E:\For LLM Study\15468-a-6-1.svs,22869.61095514515,4863.339901761077,33953.698713045094,4863.339901761077,33953.698713045094,11581.748877171867,22869.61095514515,11581.748877171867,27083.768649423506,8092.892649450315
7276517041,E:\For LLM Study\15468-a-6-1.svs,24254.478399118714,5125.898413443797,35338.566157018664,5125.898413443797,35338.566157018664,11844.307388854588,24254.478399118714,11844.307388854588,29553.901540873398,8516.835579767763
7276628063,E:\For LLM Study\15468-a-6-1.svs,24254.478399118714,5125.898413443797,35338.566157018664,5125.898413443797,35338.566157018664,11844.307388854588,24254.478399118714,11844.307388854588,29148.557630813437,8331.126726629747
7276739116,E:\For LLM Study\15468-a-6-1.svs,24254.478399118714,5125.898413443797,35338.566157018664,5125.898413443797,35338.566157018664,11844.307388854588,24254.478399118714,11844.307388854588,28147.282284718032,8106.457428828089
7276848736,E:\For LLM Study\15468-a-6-1.svs,24254.478399118714,5125.898413443797,35338.566157018664,5125.898413443797,35338.566157018664,11844.307388854588,24254.478399118714,11844.307388854588,27387.020040577376,7944.584706378402
7276960833,E:\For LLM Study\15468-a-6-1.svs,24682.148920366824,6067.449719116511,32126.811254364882,6067.449719116511,32126.811254364882,10579.89019559931,24682.148920366824,10579.89019559931,26780.56708808178,7932.303998787751
7277069012,E:\For LLM Study\15468-a-6-1.svs,24682.148920366824,6067.449719116511,32126.811254364882,6067.449719116511,32126.811254364882,10579.89019559931,24682.148920366824,10579.89019559931,26514.65989722416,7902.276751575593
7277179216,E:\For LLM Study\15468-a-6-1.svs,25173.71258775888,7130.290081045279,28532.133315984367,7130.290081045279,28532.133315984367,9165.932928390499,25173.71258775888,9165.932928390499,25669.8398212402,7945.5262408306535
7277290149,E:\For LLM Study\15468-a-6-1.svs,25306.367612498878,7417.111756158782,27562.061436225486,7417.111756158782,27562.061436225486,8784.357664176998,25306.367612498878,8784.357664176998,25604.677477382556,7958.51174110711
7277402221,E:\For LLM Study\15468-a-6-1.svs,25306.367612498878,7417.111756158782,27562.061436225486,7417.111756158782,27562.061436225486,8784.357664176998,25306.367612498878,8784.357664176998,25619.27331588981,7949.980018584052
7277513243,E:\For LLM Study\15468-a-6-1.svs,25395.4657762511,7609.756434541976,26910.50961326518,7609.756434541976,26910.50961326518,8528.0714402565,25395.4657762511,8528.0714402565,25672.931764357065,7965.98135996356
7277624325,E:\For LLM Study\15468-a-6-1.svs,25395.4657762511,7609.756434541976,26910.50961326518,7609.756434541976,26910.50961326518,8528.0714402565,25395.4657762511,8528.0714402565,25705.834667071347,7964.497901195041
7277734868,E:\For LLM Study\15468-a-6-1.svs,25395.4657762511,7609.756434541976,26910.50961326518,7609.756434541976,26910.50961326518,8528.0714402565,25395.4657762511,8528.0714402565,25711.118941312092,7970.301542949293
7277842933,E:\For LLM Study\15468-a-6-1.svs,25395.4657762511,7609.756434541976,26910.50961326518,7609.756434541976,26910.50961326518,8528.0714402565,25395.4657762511,8528.0714402565,25745.030891560844,8009.691791139315
7277952727,E:\For LLM Study\15468-a-6-1.svs,25112.582533111454,7625.237607052105,26627.626370125534,7625.237607052105,26627.626370125534,8543.55261276663,25112.582533111454,8543.55261276663,25554.15579954443,8084.071016997563
7278062724,E:\For LLM Study\15468-a-6-1.svs,25069.657463878822,7541.498537565492,26584.701300892903,7541.498537565492,26584.701300892903,8459.813543280017,25069.657463878822,8459.813543280017,25483.28790732092,8001.910632846681
7278173188,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25544.764667825122,8002.995245790012
7278285278,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25568.781551949196,8021.3237448291775
7278395007,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25637.2163627132,8062.169742805371
7278506019,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25678.31825820863,8091.835094791503
7278618096,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25692.862304729762,8100.505625696796
7278730084,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25761.338781052993,8104.580307008478
7278840258,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25935.96365604798,8024.988300335493
7278949600,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25969.641458780494,8002.013205925642
7279059756,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25956.189546861955,7988.707117862529
7279170814,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25940.951280410838,7978.815470995982
7279281776,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25939.65619114212,7974.6824483986
7279391987,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25921.36171193896,7980.894355525975
7279504067,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25898.867453786024,7995.6980591313295
7279615263,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25826.070047639398,8001.620646430076
7279725196,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25669.337511886042,8022.032307184224
7279837321,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25655.154819421135,8024.535428310175
7279948573,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25653.67389253262,8027.932352949179
7280058145,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25624.992718547306,8018.733709555378
7280166164,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25606.909936912118,8013.878821155524
7280274252,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25667.749642680345,7971.045799375948
7280385823,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25723.81852391465,7926.625589176734
7280493877,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25727.821541981073,7925.713546944819
7280602930,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25865.706380689466,7867.498977938474
7280710936,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25951.577223629265,7827.334159739828
7280820163,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25915.54516125183,7787.0891944517825
7280928272,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25896.738326545514,7767.71505484773
7281040063,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25871.749243804567,7776.383831609655
7281149397,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25819.90977083893,7798.835898059152
7281261026,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25814.41721975761,7798.9576372673
7281370144,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25827.14183488116,7811.800237986269
7281481116,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25842.44946258088,7842.785596802532
7281591252,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25842.624264298498,7847.932654477481
7281702266,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25822.184051705062,7885.309455147972
7281811928,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25759.491971767835,7996.50235384184
7281923999,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25718.354844523463,8048.630971808203
7282035034,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25659.141966170646,8111.132666452144
7282141923,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25653.441127521262,8111.472623507502
7282251483,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25691.578866852782,8047.119416592923
7282361094,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25734.48347495742,7977.254356519168
7282471154,E:\For LLM Study\15468-a-6-1.svs,25070.36115353837,7537.276399608185,26585.40499055245,7537.276399608185,26585.40499055245,8455.59140532271,25070.36115353837,8455.59140532271,25947.122623955005,8001.2764219894125
